Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-02-20 00:00:00-05:00,35.78179931640625,35.78179931640625,35.78179931640625,35.78179931640625,300,0.0,0.0,0.0
2019-02-21 00:00:00-05:00,36.76620101928711,36.76620101928711,36.76620101928711,36.76620101928711,300,0.0,0.0,0.0
2019-02-22 00:00:00-05:00,35.70370101928711,35.70370101928711,35.70370101928711,35.70370101928711,28,0.0,0.0,0.0
2019-02-25 00:00:00-05:00,35.554500579833984,35.554500579833984,35.554500579833984,35.554500579833984,300,0.0,0.0,0.0
2019-02-26 00:00:00-05:00,35.532501220703125,35.532501220703125,35.532501220703125,35.532501220703125,300,0.0,0.0,0.0
2019-02-27 00:00:00-05:00,36.14360046386719,36.14360046386719,36.14360046386719,36.14360046386719,300,0.0,0.0,0.0
2019-02-28 00:00:00-05:00,36.1781005859375,36.1781005859375,36.1781005859375,36.1781005859375,28,0.0,0.0,0.0
2019-03-01 00:00:00-05:00,35.247798919677734,35.247798919677734,35.247798919677734,35.247798919677734,300,0.0,0.0,0.0
2019-03-04 00:00:00-05:00,35.18989944458008,35.18989944458008,35.18989944458008,35.18989944458008,300,0.0,0.0,0.0
2019-03-05 00:00:00-05:00,34.33879852294922,34.33879852294922,34.33879852294922,34.33879852294922,65,0.0,0.0,0.0
2019-03-06 00:00:00-05:00,34.484901428222656,34.484901428222656,34.484901428222656,34.484901428222656,300,0.0,0.0,0.0
2019-03-07 00:00:00-05:00,35.39179992675781,35.39179992675781,35.39179992675781,35.39179992675781,300,0.0,0.0,0.0
2019-03-08 00:00:00-05:00,35.45650100708008,35.45650100708008,35.45650100708008,35.45650100708008,300,0.0,0.0,0.0
2019-03-11 00:00:00-04:00,33.61119842529297,33.61119842529297,33.61119842529297,33.61119842529297,2,0.0,0.0,0.0
2019-03-12 00:00:00-04:00,33.23529815673828,33.23529815673828,33.23529815673828,33.23529815673828,2,0.0,0.0,0.0
2019-03-13 00:00:00-04:00,32.80220031738281,32.80220031738281,32.80220031738281,32.80220031738281,1,0.0,0.0,0.0
2019-03-14 00:00:00-04:00,33.325199127197266,33.325199127197266,33.325199127197266,33.325199127197266,2,0.0,0.0,0.0
2019-03-15 00:00:00-04:00,33.45650100708008,33.45650100708008,33.45650100708008,33.45650100708008,2,0.0,0.0,0.0
2019-03-18 00:00:00-04:00,34.2781982421875,34.2781982421875,34.2781982421875,34.2781982421875,2,0.0,0.0,0.0
2019-03-19 00:00:00-04:00,33.81999969482422,34.2599983215332,33.810001373291016,34.099998474121094,1601,0.0,0.0,0.0
2019-03-20 00:00:00-04:00,33.07460021972656,33.07460021972656,33.07460021972656,33.07460021972656,1,0.0,0.0,0.0
2019-03-21 00:00:00-04:00,31.891599655151367,31.891599655151367,31.891599655151367,31.891599655151367,1,0.0,0.0,0.0
2019-03-22 00:00:00-04:00,32.5,33.325599670410156,32.5,33.325599670410156,400,0.0,0.0,0.0
2019-03-25 00:00:00-04:00,33.54710006713867,33.54710006713867,33.54710006713867,33.54710006713867,1,0.0,0.0,0.0
2019-03-26 00:00:00-04:00,33.10390090942383,33.10390090942383,33.10390090942383,33.10390090942383,1,0.0,0.0,0.0
2019-03-27 00:00:00-04:00,33.82740020751953,33.82740020751953,33.82740020751953,33.82740020751953,1,0.0,0.0,0.0
2019-03-28 00:00:00-04:00,33.97650146484375,33.97650146484375,33.97650146484375,33.97650146484375,1,0.0,0.0,0.0
2019-03-29 00:00:00-04:00,33.821998596191406,33.821998596191406,33.821998596191406,33.821998596191406,1,0.0,0.0,0.0
2019-04-01 00:00:00-04:00,32.256500244140625,32.256500244140625,32.256500244140625,32.256500244140625,1,0.0,0.0,0.0
2019-04-02 00:00:00-04:00,31.751699447631836,31.751699447631836,31.751699447631836,31.751699447631836,1,0.0,0.0,0.0
2019-04-03 00:00:00-04:00,31.436100006103516,31.436100006103516,31.436100006103516,31.436100006103516,9,0.0,0.0,0.0
2019-04-04 00:00:00-04:00,30.960500717163086,30.960500717163086,30.960500717163086,30.960500717163086,9,0.0,0.0,0.0
2019-04-05 00:00:00-04:00,30.73740005493164,30.73740005493164,30.73740005493164,30.73740005493164,9,0.0,0.0,0.0
2019-04-08 00:00:00-04:00,30.883499145507812,30.883499145507812,30.883499145507812,30.883499145507812,9,0.0,0.0,0.0
2019-04-09 00:00:00-04:00,30.7549991607666,30.7549991607666,30.7549991607666,30.7549991607666,9,0.0,0.0,0.0
2019-04-10 00:00:00-04:00,30.285200119018555,30.285200119018555,30.285200119018555,30.285200119018555,9,0.0,0.0,0.0
2019-04-11 00:00:00-04:00,30.20829963684082,30.20829963684082,30.20829963684082,30.20829963684082,9,0.0,0.0,0.0
2019-04-12 00:00:00-04:00,29.431699752807617,29.431699752807617,29.431699752807617,29.431699752807617,9,0.0,0.0,0.0
2019-04-15 00:00:00-04:00,29.516599655151367,29.516599655151367,29.516599655151367,29.516599655151367,7,0.0,0.0,0.0
2019-04-16 00:00:00-04:00,29.44179916381836,29.44179916381836,29.44179916381836,29.44179916381836,9,0.0,0.0,0.0
2019-04-17 00:00:00-04:00,29.26259994506836,29.26259994506836,29.26259994506836,29.26259994506836,9,0.0,0.0,0.0
2019-04-18 00:00:00-04:00,29.236000061035156,29.236000061035156,29.236000061035156,29.236000061035156,9,0.0,0.0,0.0
2019-04-22 00:00:00-04:00,28.865100860595703,28.865100860595703,28.865100860595703,28.865100860595703,5,0.0,0.0,0.0
2019-04-23 00:00:00-04:00,27.62190055847168,27.62190055847168,27.62190055847168,27.62190055847168,9,0.0,0.0,0.0
2019-04-24 00:00:00-04:00,28.022300720214844,28.022300720214844,28.022300720214844,28.022300720214844,9,0.0,0.0,0.0
2019-04-25 00:00:00-04:00,27.065399169921875,27.065399169921875,27.065399169921875,27.065399169921875,9,0.0,0.0,0.0
2019-04-26 00:00:00-04:00,26.484100341796875,26.484100341796875,26.484100341796875,26.484100341796875,2,0.0,0.0,0.0
2019-04-29 00:00:00-04:00,25.713300704956055,25.713300704956055,25.713300704956055,25.713300704956055,2,0.0,0.0,0.0
2019-04-30 00:00:00-04:00,27.31999969482422,27.600000381469727,27.31999969482422,27.469999313354492,211,0.0,0.0,0.0
2019-05-01 00:00:00-04:00,27.86319923400879,27.86319923400879,27.86319923400879,27.86319923400879,50,0.0,0.0,0.0
2019-05-02 00:00:00-04:00,28.29520034790039,28.29520034790039,28.29520034790039,28.29520034790039,9,0.0,0.0,0.0
2019-05-03 00:00:00-04:00,27.48590087890625,27.48590087890625,27.48590087890625,27.48590087890625,9,0.0,0.0,0.0
2019-05-06 00:00:00-04:00,27.585800170898438,27.585800170898438,27.585800170898438,27.585800170898438,9,0.0,0.0,0.0
2019-05-07 00:00:00-04:00,28.92569923400879,28.92569923400879,28.92569923400879,28.92569923400879,55,0.0,0.0,0.0
2019-05-08 00:00:00-04:00,29.050399780273438,29.050399780273438,29.050399780273438,29.050399780273438,9,0.0,0.0,0.0
2019-05-09 00:00:00-04:00,29.31999969482422,29.31999969482422,29.31999969482422,29.31999969482422,9,0.0,0.0,0.0
2019-05-10 00:00:00-04:00,29.30139923095703,29.30139923095703,29.30139923095703,29.30139923095703,9,0.0,0.0,0.0
2019-05-13 00:00:00-04:00,31.83370018005371,31.83370018005371,31.83370018005371,31.83370018005371,2,0.0,0.0,0.0
2019-05-14 00:00:00-04:00,30.709999084472656,31.24679946899414,30.709999084472656,31.24679946899414,215,0.0,0.0,0.0
2019-05-15 00:00:00-04:00,29.211200714111328,29.211200714111328,29.211200714111328,29.211200714111328,5,0.0,0.0,0.0
2019-05-16 00:00:00-04:00,28.280000686645508,28.505699157714844,28.280000686645508,28.505699157714844,102,0.0,0.0,0.0
2019-05-17 00:00:00-04:00,28.98590087890625,28.98590087890625,28.98590087890625,28.98590087890625,5,0.0,0.0,0.0
2019-05-20 00:00:00-04:00,30.350000381469727,30.510000228881836,30.350000381469727,30.472900390625,207,0.0,0.0,0.0
2019-05-21 00:00:00-04:00,29.54509925842285,29.54509925842285,29.54509925842285,29.54509925842285,5,0.0,0.0,0.0
2019-05-22 00:00:00-04:00,29.110000610351562,29.58970069885254,29.110000610351562,29.58970069885254,108,0.0,0.0,0.0
2019-05-23 00:00:00-04:00,30.91200065612793,30.91200065612793,30.91200065612793,30.91200065612793,5,0.0,0.0,0.0
2019-05-24 00:00:00-04:00,30.209999084472656,30.90019989013672,30.209999084472656,30.90019989013672,200,0.0,0.0,0.0
2019-05-28 00:00:00-04:00,30.729999542236328,30.729999542236328,30.410499572753906,30.410499572753906,100,0.0,0.0,0.0
2019-05-29 00:00:00-04:00,31.400800704956055,31.400800704956055,31.400800704956055,31.400800704956055,5,0.0,0.0,0.0
2019-05-30 00:00:00-04:00,31.294599533081055,31.294599533081055,31.294599533081055,31.294599533081055,5,0.0,0.0,0.0
2019-05-31 00:00:00-04:00,32.61429977416992,32.61429977416992,32.61429977416992,32.61429977416992,5,0.0,0.0,0.0
2019-06-03 00:00:00-04:00,36.209999084472656,36.209999084472656,35.77669906616211,35.77669906616211,234,0.0,0.0,0.0
2019-06-04 00:00:00-04:00,35.41999816894531,35.47999954223633,33.53340148925781,33.53340148925781,10201,0.0,0.0,0.0
2019-06-05 00:00:00-04:00,33.61000061035156,34.27000045776367,33.31999969482422,33.4109992980957,10022,0.0,0.0,0.0
2019-06-06 00:00:00-04:00,33.063499450683594,33.063499450683594,33.063499450683594,33.063499450683594,50,0.0,0.0,0.0
2019-06-07 00:00:00-04:00,32.0,32.0,31.325199127197266,31.325199127197266,204,0.0,0.0,0.0
2019-06-10 00:00:00-04:00,31.44580078125,31.44580078125,31.44580078125,31.44580078125,50,0.0,0.0,0.0
2019-06-11 00:00:00-04:00,31.07509994506836,31.07509994506836,31.07509994506836,31.07509994506836,50,0.0,0.0,0.0
2019-06-12 00:00:00-04:00,31.60610008239746,31.60610008239746,31.60610008239746,31.60610008239746,50,0.0,0.0,0.0
2019-06-13 00:00:00-04:00,30.578800201416016,30.578800201416016,30.578800201416016,30.578800201416016,50,0.0,0.0,0.0
2019-06-14 00:00:00-04:00,30.294700622558594,30.294700622558594,30.294700622558594,30.294700622558594,2,0.0,0.0,0.0
2019-06-17 00:00:00-04:00,29.25860023498535,29.25860023498535,29.25860023498535,29.25860023498535,50,0.0,0.0,0.0
2019-06-18 00:00:00-04:00,28.855600357055664,28.855600357055664,28.855600357055664,28.855600357055664,50,0.0,0.0,0.0
2019-06-19 00:00:00-04:00,28.642900466918945,28.642900466918945,28.642900466918945,28.642900466918945,50,0.0,0.0,0.0
2019-06-20 00:00:00-04:00,28.087900161743164,28.087900161743164,28.087900161743164,28.087900161743164,50,0.0,0.0,0.0
2019-06-21 00:00:00-04:00,27.792400360107422,27.792400360107422,27.792400360107422,27.792400360107422,50,0.0,0.0,0.0
2019-06-24 00:00:00-04:00,27.624000549316406,27.624000549316406,27.624000549316406,27.624000549316406,50,0.0,0.0,0.0
2019-06-25 00:00:00-04:00,28.88010025024414,28.88010025024414,28.88010025024414,28.88010025024414,50,0.0,0.0,0.0
2019-06-26 00:00:00-04:00,29.210100173950195,29.210100173950195,29.210100173950195,29.210100173950195,50,0.0,0.0,0.0
2019-06-27 00:00:00-04:00,28.6742000579834,28.6742000579834,28.6742000579834,28.6742000579834,50,0.0,0.0,0.0
2019-06-28 00:00:00-04:00,27.865100860595703,27.865100860595703,27.865100860595703,27.865100860595703,3,0.0,0.0,0.0
2019-07-01 00:00:00-04:00,27.142499923706055,27.142499923706055,27.142499923706055,27.142499923706055,50,0.0,0.0,0.0
2019-07-02 00:00:00-04:00,26.44420051574707,26.44420051574707,26.44420051574707,26.44420051574707,0,0.0,0.0,0.0
2019-07-03 00:00:00-04:00,25.98430061340332,25.98430061340332,25.98430061340332,25.98430061340332,50,0.0,0.0,0.0
2019-07-05 00:00:00-04:00,25.992599487304688,25.992599487304688,25.992599487304688,25.992599487304688,50,0.0,0.0,0.0
2019-07-08 00:00:00-04:00,26.591100692749023,26.591100692749023,26.591100692749023,26.591100692749023,50,0.0,0.0,0.0
2019-07-09 00:00:00-04:00,26.04199981689453,26.04199981689453,26.04199981689453,26.04199981689453,50,0.0,0.0,0.0
2019-07-10 00:00:00-04:00,25.181499481201172,25.181499481201172,25.181499481201172,25.181499481201172,50,0.0,0.0,0.0
2019-07-11 00:00:00-04:00,25.223100662231445,25.223100662231445,25.223100662231445,25.223100662231445,1,0.0,0.0,0.0
2019-07-12 00:00:00-04:00,24.65999984741211,24.65999984741211,24.65999984741211,24.65999984741211,400,0.0,0.0,0.0
2019-07-15 00:00:00-04:00,24.625499725341797,24.625499725341797,24.625499725341797,24.625499725341797,1,0.0,0.0,0.0
2019-07-16 00:00:00-04:00,24.723899841308594,24.723899841308594,24.723899841308594,24.723899841308594,50,0.0,0.0,0.0
2019-07-17 00:00:00-04:00,25.412500381469727,25.412500381469727,25.412500381469727,25.412500381469727,50,0.0,0.0,0.0
2019-07-18 00:00:00-04:00,26.17449951171875,26.17449951171875,26.17449951171875,26.17449951171875,50,0.0,0.0,0.0
2019-07-19 00:00:00-04:00,26.209999084472656,27.12779998779297,26.209999084472656,27.12779998779297,116,0.0,0.0,0.0
2019-07-22 00:00:00-04:00,27.1299991607666,27.1299991607666,26.84480094909668,26.84480094909668,111,0.0,0.0,0.0
2019-07-23 00:00:00-04:00,26.623899459838867,26.623899459838867,26.623899459838867,26.623899459838867,1,0.0,0.0,0.0
2019-07-24 00:00:00-04:00,25.884599685668945,25.884599685668945,25.884599685668945,25.884599685668945,50,0.0,0.0,0.0
2019-07-25 00:00:00-04:00,26.141199111938477,26.141199111938477,26.141199111938477,26.141199111938477,50,0.0,0.0,0.0
2019-07-26 00:00:00-04:00,23.7455997467041,23.7455997467041,23.7455997467041,23.7455997467041,50,0.0,0.0,0.0
2019-07-29 00:00:00-04:00,24.160200119018555,24.160200119018555,24.160200119018555,24.160200119018555,50,0.0,0.0,0.0
2019-07-30 00:00:00-04:00,24.617599487304688,24.617599487304688,24.617599487304688,24.617599487304688,12,0.0,0.0,0.0
2019-07-31 00:00:00-04:00,25.093000411987305,25.093000411987305,25.093000411987305,25.093000411987305,50,0.0,0.0,0.0
2019-08-01 00:00:00-04:00,25.50480079650879,25.50480079650879,25.50480079650879,25.50480079650879,50,0.0,0.0,0.0
2019-08-02 00:00:00-04:00,26.251300811767578,26.251300811767578,26.251300811767578,26.251300811767578,50,0.0,0.0,0.0
2019-08-05 00:00:00-04:00,28.65489959716797,28.65489959716797,28.65489959716797,28.65489959716797,50,0.0,0.0,0.0
2019-08-06 00:00:00-04:00,27.780000686645508,27.780000686645508,27.56089973449707,27.56089973449707,360,0.0,0.0,0.0
2019-08-07 00:00:00-04:00,27.437299728393555,27.437299728393555,27.437299728393555,27.437299728393555,50,0.0,0.0,0.0
2019-08-08 00:00:00-04:00,25.95439910888672,25.95439910888672,25.95439910888672,25.95439910888672,28,0.0,0.0,0.0
2019-08-09 00:00:00-04:00,26.713699340820312,26.713699340820312,26.713699340820312,26.713699340820312,1,0.0,0.0,0.0
2019-08-12 00:00:00-04:00,26.713699340820312,26.713699340820312,26.713699340820312,26.713699340820312,0,0.0,0.0,0.0
2019-08-13 00:00:00-04:00,26.459999084472656,26.459999084472656,26.402999877929688,26.402999877929688,102,0.0,0.0,0.0
2019-08-14 00:00:00-04:00,28.00200080871582,29.0403995513916,28.00200080871582,29.0403995513916,221,0.0,0.0,0.0
2019-08-15 00:00:00-04:00,28.934600830078125,28.934600830078125,28.934600830078125,28.934600830078125,1,0.0,0.0,0.0
2019-08-16 00:00:00-04:00,27.901500701904297,27.901500701904297,27.901500701904297,27.901500701904297,1,0.0,0.0,0.0
2019-08-19 00:00:00-04:00,26.42770004272461,26.535499572753906,26.42770004272461,26.535499572753906,1450,0.0,0.0,0.0
2019-08-20 00:00:00-04:00,27.128999710083008,27.1299991607666,27.128999710083008,27.1299991607666,600,0.0,0.0,0.0
2019-08-21 00:00:00-04:00,26.709299087524414,26.81909942626953,26.709299087524414,26.81909942626953,200,0.0,0.0,0.0
2019-08-22 00:00:00-04:00,26.54199981689453,27.34000015258789,26.510000228881836,27.0314998626709,1550,0.0,0.0,0.0
2019-08-23 00:00:00-04:00,29.479000091552734,29.479000091552734,29.479000091552734,29.479000091552734,1,0.0,0.0,0.0
2019-08-26 00:00:00-04:00,28.3700008392334,28.3700008392334,28.105300903320312,28.105300903320312,1635,0.0,0.0,0.0
2019-08-27 00:00:00-04:00,27.209999084472656,27.8700008392334,27.1200008392334,27.79490089416504,4299,0.0,0.0,0.0
2019-08-28 00:00:00-04:00,27.60610008239746,27.60610008239746,27.60610008239746,27.60610008239746,2,0.0,0.0,0.0
2019-08-29 00:00:00-04:00,26.6299991607666,26.799999237060547,26.390899658203125,26.390899658203125,332,0.0,0.0,0.0
2019-08-30 00:00:00-04:00,26.445100784301758,26.445100784301758,26.445100784301758,26.445100784301758,75,0.0,0.0,0.0
2019-09-03 00:00:00-04:00,27.389999389648438,27.402599334716797,27.18790054321289,27.18790054321289,4500,0.0,0.0,0.0
2019-09-04 00:00:00-04:00,26.700000762939453,26.700000762939453,25.579999923706055,25.617599487304688,600,0.0,0.0,0.0
2019-09-05 00:00:00-04:00,24.30109977722168,24.30109977722168,24.30109977722168,24.30109977722168,1,0.0,0.0,0.0
2019-09-06 00:00:00-04:00,24.502700805664062,24.502700805664062,24.502700805664062,24.502700805664062,1,0.0,0.0,0.0
2019-09-09 00:00:00-04:00,24.267099380493164,24.267099380493164,24.267099380493164,24.267099380493164,1,0.0,0.0,0.0
2019-09-10 00:00:00-04:00,24.31570053100586,24.31570053100586,24.31570053100586,24.31570053100586,1,0.0,0.0,0.0
2019-09-11 00:00:00-04:00,23.87660026550293,23.87660026550293,23.87660026550293,23.87660026550293,1,0.0,0.0,0.0
2019-09-12 00:00:00-04:00,23.469999313354492,23.640300750732422,23.469999313354492,23.640300750732422,713,0.0,0.0,0.0
2019-09-13 00:00:00-04:00,23.73310089111328,23.73310089111328,23.73310089111328,23.73310089111328,1,0.0,0.0,0.0
2019-09-16 00:00:00-04:00,24.0664005279541,24.0664005279541,24.0664005279541,24.0664005279541,13,0.0,0.0,0.0
2019-09-17 00:00:00-04:00,24.290000915527344,24.293500900268555,23.984600067138672,23.984600067138672,200,0.0,0.0,0.0
2019-09-18 00:00:00-04:00,24.31999969482422,24.31999969482422,24.0492000579834,24.0492000579834,170,0.0,0.0,0.0
2019-09-19 00:00:00-04:00,24.007600784301758,24.007600784301758,24.007600784301758,24.007600784301758,1,0.0,0.0,0.0
2019-09-20 00:00:00-04:00,24.405500411987305,24.405500411987305,24.405500411987305,24.405500411987305,1,0.0,0.0,0.0
2019-09-23 00:00:00-04:00,24.750699996948242,24.750699996948242,24.750699996948242,24.750699996948242,1,0.0,0.0,0.0
2019-09-24 00:00:00-04:00,25.93589973449707,25.93589973449707,25.897300720214844,25.91320037841797,1116,0.0,0.0,0.0
2019-09-25 00:00:00-04:00,25.989999771118164,25.989999771118164,24.943300247192383,24.943300247192383,102,0.0,0.0,0.0
2019-09-26 00:00:00-04:00,25.709999084472656,25.72949981689453,25.709999084472656,25.72949981689453,216,0.0,0.0,0.0
2019-09-27 00:00:00-04:00,25.84000015258789,26.617900848388672,25.84000015258789,26.617900848388672,100,0.0,0.0,0.0
2019-09-30 00:00:00-04:00,26.329999923706055,26.329999923706055,26.196399688720703,26.196399688720703,102,0.0,0.0,0.0
2019-10-01 00:00:00-04:00,26.389999389648438,26.96179962158203,26.389999389648438,26.96179962158203,102,0.0,0.0,0.0
2019-10-02 00:00:00-04:00,27.969999313354492,28.277299880981445,27.969999313354492,28.24810028076172,206,0.0,0.0,0.0
2019-10-03 00:00:00-04:00,28.399999618530273,28.399999618530273,27.443599700927734,27.443599700927734,115,0.0,0.0,0.0
2019-10-04 00:00:00-04:00,26.520000457763672,26.520000457763672,26.2106990814209,26.2106990814209,100,0.0,0.0,0.0
2019-10-07 00:00:00-04:00,26.189199447631836,26.189199447631836,26.189199447631836,26.189199447631836,1,0.0,0.0,0.0
2019-10-08 00:00:00-04:00,26.940000534057617,27.44890022277832,26.940000534057617,27.44890022277832,209,0.0,0.0,0.0
2019-10-09 00:00:00-04:00,27.00160026550293,27.00160026550293,27.00160026550293,27.00160026550293,1,0.0,0.0,0.0
2019-10-10 00:00:00-04:00,26.621599197387695,26.621599197387695,26.621599197387695,26.621599197387695,1,0.0,0.0,0.0
2019-10-11 00:00:00-04:00,25.100000381469727,25.5939998626709,25.09950065612793,25.5939998626709,2702,0.0,0.0,0.0
2019-10-14 00:00:00-04:00,25.761600494384766,25.800600051879883,25.761600494384766,25.800600051879883,2500,0.0,0.0,0.0
2019-10-15 00:00:00-04:00,24.51919937133789,24.51919937133789,24.51919937133789,24.51919937133789,1,0.0,0.0,0.0
2019-10-16 00:00:00-04:00,24.6200008392334,24.6200008392334,24.35219955444336,24.35219955444336,232,0.0,0.0,0.0
2019-10-17 00:00:00-04:00,23.97949981689453,23.97949981689453,23.97949981689453,23.97949981689453,1,0.0,0.0,0.0
2019-10-18 00:00:00-04:00,24.773700714111328,24.773700714111328,24.773700714111328,24.773700714111328,100,0.0,0.0,0.0
2019-10-21 00:00:00-04:00,24.33370018005371,24.33370018005371,24.33370018005371,24.33370018005371,1,0.0,0.0,0.0
2019-10-22 00:00:00-04:00,25.064800262451172,25.064800262451172,25.064800262451172,25.064800262451172,1,0.0,0.0,0.0
2019-10-23 00:00:00-04:00,24.504499435424805,24.504499435424805,24.504499435424805,24.504499435424805,1,0.0,0.0,0.0
2019-10-24 00:00:00-04:00,25.32159996032715,25.32159996032715,25.32159996032715,25.32159996032715,1,0.0,0.0,0.0
2019-10-25 00:00:00-04:00,24.733800888061523,24.74049949645996,24.733800888061523,24.74049949645996,100,0.0,0.0,0.0
2019-10-28 00:00:00-04:00,24.031700134277344,24.031700134277344,24.031700134277344,24.031700134277344,1,0.0,0.0,0.0
2019-10-29 00:00:00-04:00,24.440000534057617,24.706100463867188,24.440000534057617,24.706100463867188,100,0.0,0.0,0.0
2019-10-30 00:00:00-04:00,24.472700119018555,24.472700119018555,24.472700119018555,24.472700119018555,80,0.0,0.0,0.0
2019-10-31 00:00:00-04:00,24.416200637817383,24.416200637817383,24.416200637817383,24.416200637817383,1,0.0,0.0,0.0
2019-11-01 00:00:00-04:00,23.936899185180664,23.936899185180664,23.936899185180664,23.936899185180664,287,0.0,0.0,0.0
2019-11-04 00:00:00-05:00,23.450300216674805,23.450300216674805,23.450300216674805,23.450300216674805,1,0.0,0.0,0.0
2019-11-05 00:00:00-05:00,23.421199798583984,23.421199798583984,23.421199798583984,23.421199798583984,1,0.0,0.0,0.0
2019-11-06 00:00:00-05:00,23.739999771118164,23.920000076293945,23.7322998046875,23.7322998046875,5400,0.0,0.0,0.0
2019-11-07 00:00:00-05:00,23.311500549316406,23.311500549316406,23.311500549316406,23.311500549316406,6,0.0,0.0,0.0
2019-11-08 00:00:00-05:00,23.133800506591797,23.133800506591797,23.133800506591797,23.133800506591797,1,0.0,0.0,0.0
2019-11-11 00:00:00-05:00,23.373600006103516,23.373600006103516,23.373600006103516,23.373600006103516,15,0.0,0.0,0.0
2019-11-12 00:00:00-05:00,23.309999465942383,23.309999465942383,23.309999465942383,23.309999465942383,1,0.0,0.0,0.0
2019-11-13 00:00:00-05:00,23.274900436401367,23.274900436401367,23.274900436401367,23.274900436401367,200,0.0,0.0,0.0
2019-11-14 00:00:00-05:00,23.036300659179688,23.036300659179688,23.036300659179688,23.036300659179688,1,0.0,0.0,0.0
2019-11-15 00:00:00-05:00,22.477699279785156,22.477699279785156,22.477699279785156,22.477699279785156,1,0.0,0.0,0.0
2019-11-18 00:00:00-05:00,22.122699737548828,22.252899169921875,22.122699737548828,22.252899169921875,299,0.0,0.0,0.0
2019-11-19 00:00:00-05:00,22.260000228881836,22.260000228881836,22.15570068359375,22.15570068359375,100,0.0,0.0,0.0
2019-11-20 00:00:00-05:00,22.5757999420166,22.5757999420166,22.5757999420166,22.5757999420166,1,0.0,0.0,0.0
2019-11-21 00:00:00-05:00,22.422300338745117,22.422300338745117,22.422300338745117,22.422300338745117,1,0.0,0.0,0.0
2019-11-22 00:00:00-05:00,22.425100326538086,22.425100326538086,22.425100326538086,22.425100326538086,1,0.0,0.0,0.0
2019-11-25 00:00:00-05:00,22.206899642944336,22.206899642944336,22.206899642944336,22.206899642944336,1,0.0,0.0,0.0
2019-11-26 00:00:00-05:00,21.971099853515625,21.971099853515625,21.971099853515625,21.971099853515625,1,0.0,0.0,0.0
2019-11-27 00:00:00-05:00,21.556299209594727,21.556299209594727,21.556299209594727,21.556299209594727,1,0.0,0.0,0.0
